Entity ID,Entity Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
101896,"Maryland Federal Bancorp, Inc. (NASDAQGM:MFSL)",USA,Savings Bank/Thrift/Mutual,Maryland
4038045,Massachusetts Fincorp Inc. (NASDAQGM:MAFN),USA,Savings Bank/Thrift/Mutual,Massachusetts
1023640,MASSBANK Corp.,USA,Savings Bank/Thrift/Mutual,Massachusetts
4154196,"Mayflower Bancorp, Inc. (NASDAQGM:MFLR)",USA,Savings Bank/Thrift/Mutual,Massachusetts
101894,Mayflower Co-operative Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
101892,Mayflower Financial Corporation,USA,Savings Bank/Thrift/Mutual,Illinois
4560377,"MB Bancorp, Inc. (OTCPK:MBCQ)",USA,Savings Bank/Thrift/Mutual,Maryland
102296,MBLA Financial Corp. (NASDAQGM:MBLF),USA,Savings Bank/Thrift/Mutual,Minnesota
4090457,"McHenry Bancorp, Inc. (OTCPK:MCHN)",USA,Savings Bank/Thrift/Mutual,Illinois
1137050,"MECH Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Connecticut
1974272,"Medford Bancorp, Inc. (NASDAQGM:MDBK)",USA,Savings Bank/Thrift/Mutual,New Jersey
101966,Medford Savings Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
4315942,"Meetinghouse Bancorp, Inc. (OTCPK:MTGB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
1017760,MegaBank Financial Corporation,USA,Savings Bank/Thrift/Mutual,Colorado
4436001,"Melrose Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101494,"MeraBank, A Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Arizona
13084,Mercantile and General Reinsurance Company of America,USA,Savings Bank/Thrift/Mutual,New York
110299664,"Mercer Bancorp, Inc. (OTCQB:MSBB)",USA,Savings Bank/Thrift/Mutual,New Jersey
101408,Merchants Capital Corp.,USA,Savings Bank/Thrift/Mutual,Indiana
1026626,Mercury Savings and Loan,USA,Savings Bank/Thrift/Mutual,California
4113820,"Meridian Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101907,Meritor Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
102477,Meritrust Federal Savings Bank (NASDAQGM:MERI),USA,Savings Bank/Thrift/Mutual,Kansas
101906,Metro Bancshares Inc (NYSEAM:MTO),USA,Savings Bank/Thrift/Mutual,Ohio
1001707,"Metro Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Illinois
101495,"MetroBanc, Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Illinois
101893,"Metrobank Financial Group, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
101904,Metropolitan Bancorp. (NASDAQGM:MSEA),USA,Savings Bank/Thrift/Mutual,Maine
1026556,"Metropolitan Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,North Dakota
107377,Metropolitan Financial Corp. (NASDAQGM:METF),USA,Savings Bank/Thrift/Mutual,Minnesota
101890,Metropolitan Financial Corporation,USA,Savings Bank/Thrift/Mutual,Ohio
101412,Metropolitan Financial Federal Savings & Loan,USA,Savings Bank/Thrift/Mutual,Minnesota
101804,MetroWest Bank (NASDAQGM:MWBX),USA,Savings Bank/Thrift/Mutual,Massachusetts
102434,MFB Corp. (NASDAQGM:MFBC),USA,Savings Bank/Thrift/Mutual,Indiana
102427,Mid Continent Bancshares Inc. (NASDAQGM:MCBS),USA,Savings Bank/Thrift/Mutual,Oklahoma
101899,Mid Maine Savings Bank F.S.B. (NYSEAM:MMS),USA,Savings Bank/Thrift/Mutual,Maine
102424,Mid-Central Financial Corporation,USA,Savings Bank/Thrift/Mutual,Kansas
101637,"Mid-Coast Bancorp, Inc. (NASDAQGM:MCBN)",USA,Savings Bank/Thrift/Mutual,Maine
102226,Mid-Iowa Financial Corp. (NASDAQGM:MIFC),USA,Savings Bank/Thrift/Mutual,Iowa
1001743,"Mid-Southern Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
1000673,Mid-State Federal Savings Bank (NASDAQGM:MSSB),USA,Savings Bank/Thrift/Mutual,New Jersey
101898,MidConn Bank (NASDAQGM:MIDC),USA,Savings Bank/Thrift/Mutual,Connecticut
4021876,Midland Capital Holdings Corp.,USA,Savings Bank/Thrift/Mutual,Texas
102291,Midland Federal Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,Texas
4536906,"Midstate Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
102235,"Midwest Bancshares, Inc. IA (NASDAQGM:MWBI)",USA,Savings Bank/Thrift/Mutual,Iowa
102208,Midwest Federal Financial Corp. (NASDAQGM:MWFD),USA,Savings Bank/Thrift/Mutual,Minnesota
105376,"Midwest Savings Bank, FSB (OTCPK:MDWB)",USA,Savings Bank/Thrift/Mutual,Ohio
102549,Milford Co-Operative Bank (OTCPK:MLFD),USA,Savings Bank/Thrift/Mutual,Delaware
102487,Milton Federal Financial Corporation (NASDAQGM:MFFC),USA,Savings Bank/Thrift/Mutual,Pennsylvania
102553,Mississippi View Holding Company,USA,Savings Bank/Thrift/Mutual,Mississippi
102674,"Mitchell Bancorp, Inc. (NASDAQGM:MBSP)",USA,Savings Bank/Thrift/Mutual,North Carolina
102456,"ML Bancorp, Inc. (NASDAQGM:MLBC)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4092092,"Monadnock Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New Hampshire
4092108,Monadnock MHC,USA,Savings Bank/Thrift/Mutual,New Hampshire
118318135,"Monroe Federal Bancorp, Inc. (OTCQB:MFBI)",USA,Savings Bank/Thrift/Mutual,Ohio
1022346,Montclair Bancorp Inc (NASDAQGM:MSBI),USA,Savings Bank/Thrift/Mutual,New Jersey
102494,"Monterey Bay Bancorp, Inc (NASDAQGM:MBBC)",USA,Savings Bank/Thrift/Mutual,California
4010167,Montgomery Financial Corporation (NASDAQGM:MONT),USA,Savings Bank/Thrift/Mutual,Alabama
1001623,"Montgomery Savings Association, FA",USA,Savings Bank/Thrift/Mutual,Alabama
1000877,"Mooresville Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,North Carolina
102258,Morgan Financial Corporation,USA,Savings Bank/Thrift/Mutual,Indiana
101493,Morris County Savings Bank (The),USA,Savings Bank/Thrift/Mutual,New Jersey
1024769,Mosaic Corp. (NASDAQGM:WLDN),USA,Savings Bank/Thrift/Mutual,Florida
101410,Mother Lode Savings Bank,USA,Savings Bank/Thrift/Mutual,California
102191,"MSB Bancorp, Inc. (NYSEAM:MBB)",USA,Savings Bank/Thrift/Mutual,New York
4101843,MSB Financial Corp. (NASDAQGM:MSBF),USA,Savings Bank/Thrift/Mutual,New Jersey
102514,"MSB Financial, Inc. (NASDAQGM:MSBF)",USA,Savings Bank/Thrift/Mutual,New Jersey
1000000,Muncie Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Indiana
102468,"Mutual Bancompany, Inc. (NASDAQGM:MFSB)",USA,Savings Bank/Thrift/Mutual,Georgia
102323,"Mutual Community Savings Bank, Inc., SSB (OTCBB:MTUC)",USA,Savings Bank/Thrift/Mutual,North Carolina
4109424,"Mutual Federal Bancorp, Inc. (OTCPK:MFDB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
101889,Mutual Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Indiana
102259,Mutual FSB of Miamisburg,USA,Savings Bank/Thrift/Mutual,Florida
1001792,"Mutual Savings Bank, FSB (NASDAQGM:MSBK)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4559464,"MW Bancorp, Inc. (OTCPK:MWBC)",USA,Savings Bank/Thrift/Mutual,New York
113609,"Mystic Financial, Inc. (NASDAQGM:MYST)",USA,Savings Bank/Thrift/Mutual,Massachusetts
102075,"N.S. Bancorp, Inc. (NASDAQGM:NSBI)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4014500,"NASB Financial, Inc. (OTCQX:NASB)",USA,Savings Bank/Thrift/Mutual,Missouri
1000344,Natchez First Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Mississippi
1031136,National Consumer Cooperative Bank,USA,Savings Bank/Thrift/Mutual,District of Columbia
101922,National Savings Bank of Albany (NASDAQGM:NSBA),USA,Savings Bank/Thrift/Mutual,New York
4093630,Naugatuck Valley Financial Corporation,USA,Savings Bank/Thrift/Mutual,Connecticut
1022235,"NBB Bancorp, Inc. (NYSE:NBB)",USA,Savings Bank/Thrift/Mutual,Massachusetts
1001679,"Neodesha Savings & Loan Association, FSA",USA,Savings Bank/Thrift/Mutual,Kansas
112032,"NetBank, Inc.",USA,Savings Bank/Thrift/Mutual,Georgia
4599719,"New Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
101916,New Hampshire Savings Bank Corp.,USA,Savings Bank/Thrift/Mutual,New Hampshire
1002103,New Jersey Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,New Jersey
1000778,New London Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Connecticut
1031096,"New South Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,South Carolina
101927,"New York Bancorp, Inc. (NYSE:NYB)",USA,Savings Bank/Thrift/Mutual,New York
4089620,"NewAlliance Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Connecticut
1021859,NewMil Bancorp Inc. (NASDAQGM:NMIL),USA,Savings Bank/Thrift/Mutual,Connecticut
1020621,Neworld Bancorporation Inc (NASDAQGM:NWOR),USA,Savings Bank/Thrift/Mutual,Massachusetts
4120978,"Newport Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Rhode Island
4072650,"NexBank Capital, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
101914,NFS Financial Corp. (NASDAQGM:NFSF),USA,Savings Bank/Thrift/Mutual,Ohio
102190,"NHS Financial, Inc. (NASDAQGM:NHSL)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4021351,Nittany Financial Corp. (NASDAQGM:NTNY),USA,Savings Bank/Thrift/Mutual,Pennsylvania
113623,"North Arkansas Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Arkansas
102382,"North Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
1012133,North Cincinnati Savings Bank,USA,Savings Bank/Thrift/Mutual,Ohio
4097148,"North Penn Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
101923,North Side Savings Bank (NASDAQGM:NSBK),USA,Savings Bank/Thrift/Mutual,New York
101912,Northbay Financial Corp. (NYSEAM:NBF),USA,Savings Bank/Thrift/Mutual,California
4120658,"Northeast Community Bancorp, Inc. (NASDAQCM:NECB)",USA,Savings Bank/Thrift/Mutual,New York
101921,Northeast Federal Corp. (NYSE:NSB),USA,Savings Bank/Thrift/Mutual,Connecticut
102064,Northeast Pennsylvania Financial Corp.,USA,Savings Bank/Thrift/Mutual,Pennsylvania
4038723,Northern California Savings,USA,Savings Bank/Thrift/Mutual,California
1001092,Northern Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Michigan
4039380,"Northfield Bancorp, Inc. (NASDAQGM:NFSB)",USA,Savings Bank/Thrift/Mutual,New Jersey
4087277,"Northfield Bancorp, Inc. (Staten Island, NY) (NASDAQGS:NFBK)",USA,Savings Bank/Thrift/Mutual,New York
101918,Northland Bank of Wisconsin SSB,USA,Savings Bank/Thrift/Mutual,Wisconsin
102418,Northwest Equity Corp. (NASDAQGM:NWEQ),USA,Savings Bank/Thrift/Mutual,Washington
1032572,"Northwestern Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102380,Northwestern Financial Corp.,USA,Savings Bank/Thrift/Mutual,Iowa
1022654,Norwich Financial Corp. (NASDAQGM:NSSB),USA,Savings Bank/Thrift/Mutual,Connecticut
113679,"NSS Bancorp, Inc. (NASDAQGM:NSSY)",USA,Savings Bank/Thrift/Mutual,Connecticut
4104914,"NSTS Bancorp, Inc. (NASDAQCM:NSTS)",USA,Savings Bank/Thrift/Mutual,Illinois
101925,Numerica Financial Corporation,USA,Savings Bank/Thrift/Mutual,Washington
102541,Nutmeg Federal Savings & Loan Association (NASDAQGM:NTMG),USA,Savings Bank/Thrift/Mutual,Connecticut
4241693,"OBA Financial Services, Inc.",USA,Savings Bank/Thrift/Mutual,Oregon
4097384,"OC Financial, Inc.",USA,Savings Bank/Thrift/Mutual,California
101416,Occidental Nebraska Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Nebraska
4044696,Ocean Shore Holding Co.,USA,Savings Bank/Thrift/Mutual,New Jersey
4271325,Oconee Federal Financial Corp. (OTCQX:OFED),USA,Savings Bank/Thrift/Mutual,South Carolina
113074,Ohio State Financial Services Inc (NASDAQGM:OSFS),USA,Savings Bank/Thrift/Mutual,Ohio
102257,OHSL Financial Corp. (NASDAQGM:OHSL),USA,Savings Bank/Thrift/Mutual,New York
102317,Oklahoma Savings Inc (NASDAQGM:OKSI),USA,Savings Bank/Thrift/Mutual,Oklahoma
101934,Old Stone Corporation,USA,Savings Bank/Thrift/Mutual,Rhode Island
101933,Olympic Savings Bank,USA,Savings Bank/Thrift/Mutual,Washington
101930,Olympus Capital Corp. (NASDAQGM:OLCC),USA,Savings Bank/Thrift/Mutual,Utah
101928,Omni Capital Group (NASDAQGM:OCGI),USA,Savings Bank/Thrift/Mutual,New York
4241640,"OmniAmerican Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
101498,OmniBank of Connecticut,USA,Savings Bank/Thrift/Mutual,Connecticut
101814,"ONB Bloomington, FSB",USA,Savings Bank/Thrift/Mutual,Indiana
4040228,Oneida Financial Corp. (NASDAQGM:ONFC),USA,Savings Bank/Thrift/Mutual,New York
1012901,Oneida Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
101932,Orange Savings Bank (NASDAQGM:OSBK),USA,Savings Bank/Thrift/Mutual,New Jersey
113083,Oregon Trail Financial Corp. (NASDAQGM:OTFC),USA,Savings Bank/Thrift/Mutual,Oregon
4047189,Oritani Financial Corp. (NASDAQGM:ORIT),USA,Savings Bank/Thrift/Mutual,New Jersey
4143935,"Osage Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Missouri
4090851,"Osage Federal Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Missouri
102194,OSB Financial Corporation (NASDAQGM:OSBF),USA,Savings Bank/Thrift/Mutual,Pennsylvania
102411,Ottawa Financial Corp. (NASDAQGM:OFCP),USA,Savings Bank/Thrift/Mutual,Michigan
101500,Pacific First Financial Corporation,USA,Savings Bank/Thrift/Mutual,Oregon
101935,"Palfed, Inc. (NASDAQGM:PALM)",USA,Savings Bank/Thrift/Mutual,Georgia
101423,"Palm Springs Savings Bank, F.S.B. (NASDAQGM:PSSB)",USA,Savings Bank/Thrift/Mutual,California
101936,"Pamrapo Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
102683,Park Bancorp Inc. (OTCPK:PFED),USA,Savings Bank/Thrift/Mutual,Illinois
101961,Parkvale Financial Corporation,USA,Savings Bank/Thrift/Mutual,Pennsylvania
4101885,Partners Financial Corporation,USA,Savings Bank/Thrift/Mutual,Virginia
4073247,Partners Trust Financial Group Inc. (NASDAQGM:PRTR),USA,Savings Bank/Thrift/Mutual,Illinois
1012975,Pathfinder Bank,USA,Savings Bank/Thrift/Mutual,New York
4097195,Patriot Federal Bank (OTCPK:PFDB),USA,Savings Bank/Thrift/Mutual,Pennsylvania
4089471,"PB Bancorp, Inc. (NASDAQCM:PBBI)",USA,Savings Bank/Thrift/Mutual,Connecticut
28563914,"PB Bankshares, Inc. (NASDAQCM:PBBK)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1031110,"PBOC Holdings, Inc. (NASDAQGM:PBOC)",USA,Savings Bank/Thrift/Mutual,California
4015543,PCB Holding Company,USA,Savings Bank/Thrift/Mutual,California
4872827,PCSB Financial Corporation,USA,Savings Bank/Thrift/Mutual,New York
102618,Peekskill Financial Corp. (NASDAQGM:PEEK),USA,Savings Bank/Thrift/Mutual,New York
102169,Pekin Savings Bank,USA,Savings Bank/Thrift/Mutual,Illinois
102503,"PenFed Bancorp, Incorporated",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102415,"PennFed Financial Services, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
101959,Pennview Savings Association,USA,Savings Bank/Thrift/Mutual,Pennsylvania
112075,"Pennwood Bancorp, Inc. (NASDAQGM:PWBK)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1024770,"People's Bancshares, Inc. (NASDAQGM:PBKB)",USA,Savings Bank/Thrift/Mutual,Virginia
1022672,People's Savings Financial Corp.,USA,Savings Bank/Thrift/Mutual,Connecticut
4147537,"People's United Bank, National Association",USA,Savings Bank/Thrift/Mutual,Connecticut
4003079,Peoples Bancorp Inc. (NASDAQGM:TSBS),USA,Savings Bank/Thrift/Mutual,Ohio
1021935,"Peoples Bancorp of Worcester, Inc. (NASDAQGM:PEBW)",USA,Savings Bank/Thrift/Mutual,Massachusetts
101944,"Peoples Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,West Virginia
4040564,"Peoples Bankcorp, Inc. (NASDAQGM:PBKO)",USA,Savings Bank/Thrift/Mutual,Ohio
4053465,"Peoples Community Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,West Virginia
4253727,"Peoples Federal Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
1001781,Peoples Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Indiana
1000328,Peoples Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Indiana
1001939,Peoples Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Indiana
1000277,Peoples Federal Savings Bank of Thomasville,USA,Savings Bank/Thrift/Mutual,Georgia
102681,Peoples Financial Corporation,USA,Savings Bank/Thrift/Mutual,Mississippi
1014736,Peoples Home Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
1021825,Peoples Mutual Holdings,USA,Savings Bank/Thrift/Mutual,Massachusetts
4071877,Peoples Ohio Financial Corp.,USA,Savings Bank/Thrift/Mutual,Ohio
101503,"Peoples Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1010359,"Peoples Savings Bank, Inc, SSB",USA,Savings Bank/Thrift/Mutual,Mississippi
1024201,Peoples Savings Financial Corporation,USA,Savings Bank/Thrift/Mutual,Massachusetts
101962,Peoples Westchester Savings Bank (NASDAQGM:PWSB),USA,Savings Bank/Thrift/Mutual,New York
109017,Peoples-Sidney Financial Corporation,USA,Savings Bank/Thrift/Mutual,Ohio
102402,"Permanent Bancorp, Inc. (NASDAQGM:PERM)",USA,Savings Bank/Thrift/Mutual,Illinois
101943,Perpetual Financial Corporation,USA,Savings Bank/Thrift/Mutual,Virginia
102389,"Perpetual Midwest Financial, Inc. (NASDAQGM:PMFI)",USA,Savings Bank/Thrift/Mutual,Illinois
102518,Perry County Financial Corporation (NASDAQGM:PCBC),USA,Savings Bank/Thrift/Mutual,Missouri
102617,"PFF Bancorp, Inc. (OTCPK:PFB)",USA,Savings Bank/Thrift/Mutual,California
4066168,PFS Bancorp Inc. (NASDAQGM:PBNC),USA,Savings Bank/Thrift/Mutual,North Carolina
112934797,"PFS Bancorp, Inc. (OTCQB:PFSB)",USA,Savings Bank/Thrift/Mutual,Wisconsin
4044950,"PFSB Bancorp, Inc. (NASDAQGM:PFSI)",USA,Savings Bank/Thrift/Mutual,Illinois
112968,"PHS Bancorp, M.H.C.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1984134,PHSB Financial Corp. (NASDAQGM:PHSB),USA,Savings Bank/Thrift/Mutual,Pennsylvania
102646,"Piedmont Bancorp, Inc. (NYSEAM:PDB)",USA,Savings Bank/Thrift/Mutual,North Carolina
101947,Piedmont Federal Corp.,USA,Savings Bank/Thrift/Mutual,North Carolina
4436228,"Pilgrim Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101895,Pinnacle Bancorp,USA,Savings Bank/Thrift/Mutual,Nebraska
101957,"Pioneer Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Kansas
14408521,"Pioneer Bancorp, Inc. (NASDAQCM:PBFS)",USA,Savings Bank/Thrift/Mutual,Kansas
4391849,"Pioneer Bancshares, Inc. (OTCPK:PONB)",USA,Savings Bank/Thrift/Mutual,Kansas
1000173,Pioneer Bank,USA,Savings Bank/Thrift/Mutual,Kansas
101617,"Pioneer Fed BanCorp, Inc.",USA,Savings Bank/Thrift/Mutual,Kansas
101420,Pioneer Financial Corporation,USA,Savings Bank/Thrift/Mutual,Kansas
101949,Pioneer Financial Corporation (NASDAQGM:PION),USA,Savings Bank/Thrift/Mutual,Kansas
101941,Pioneer Savings Bank (NASDAQGM:PFBK),USA,Savings Bank/Thrift/Mutual,Kansas
101422,Pioneer Savings Bank of Clearwater,USA,Savings Bank/Thrift/Mutual,Florida
102616,Pittsburgh Financial Corp. (NASDAQGM:PHFC),USA,Savings Bank/Thrift/Mutual,Pennsylvania
102167,Plains Spirit Financial Corporation (NASDAQGM:PSFC),USA,Savings Bank/Thrift/Mutual,Kansas
1002029,"Plaistow Co-Operative Bank, FSB",USA,Savings Bank/Thrift/Mutual,New Hampshire
102005,Plymouth Five Cents Savings Bank (OTCPK:THFI),USA,Savings Bank/Thrift/Mutual,Massachusetts
4280132,"Poage Bankshares, Inc. (NASDAQGM:PBSK)",USA,Savings Bank/Thrift/Mutual,Kentucky
4014508,Pocahontas Bancorp Inc. (NASDAQGM:PFSL),USA,Savings Bank/Thrift/Mutual,Arkansas
102251,"Point Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
101945,Polifly Financial Corp (OTCPK:PFLY),USA,Savings Bank/Thrift/Mutual,New Jersey
4141360,"Polonia Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Michigan
4041829,Port Financial Corp. (NASDAQGM:PORT),USA,Savings Bank/Thrift/Mutual,Massachusetts
1021992,"Portsmouth Bank Shares, Inc. (NASDAQGM:POBS)",USA,Savings Bank/Thrift/Mutual,New Hampshire
102373,Potters Financial Corporation (NASDAQGM:PTRS),USA,Savings Bank/Thrift/Mutual,Ohio
4010162,Poughkeepsie Financial Corp. (NASDAQGM:PKPS),USA,Savings Bank/Thrift/Mutual,New York
1026776,"Preferred Savings Bank, Inc.",USA,Savings Bank/Thrift/Mutual,Kentucky
102679,"Prestige Bancorp, Inc. (NASDAQGM:PRBC)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102372,Primary Bank (NASDAQGM:PETE),USA,Savings Bank/Thrift/Mutual,New Hampshire
101952,Prime Bancshares Inc.,USA,Savings Bank/Thrift/Mutual,Texas
101554,"Prime Federal Bank, FSB (NASDAQGM:PRFB)",USA,Savings Bank/Thrift/Mutual,Illinois
101497,"Primerit Bank, Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Nevada
1000925,Prince George's Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
102423,"Princeton Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,New Jersey
4171502,Profile Bancorp Inc.,USA,Savings Bank/Thrift/Mutual,Oregon
101946,Progress Financial Corporation (NASDAQGM:PFNC),USA,Savings Bank/Thrift/Mutual,Alabama
1974270,"Progressive Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
1020472,"Progressive Bank, Inc. (NASDAQGM:PSBK)",USA,Savings Bank/Thrift/Mutual,Louisiana
101954,Prospect Park Financial,USA,Savings Bank/Thrift/Mutual,New Jersey
4298553,"Provident Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
102638,"Provident Financial Holdings, Inc. (NASDAQGS:PROV)",USA,Savings Bank/Thrift/Mutual,California
4080424,"Provident Financial Services, Inc. (NYSE:PFS)",USA,Savings Bank/Thrift/Mutual,New Jersey
101502,Provident Institution for Savings,USA,Savings Bank/Thrift/Mutual,Massachusetts
4095322,"Prudential Bancorp, Inc. (NASDAQGM:PBIP)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
101499,Prudential Bancorporation,USA,Savings Bank/Thrift/Mutual,Pennsylvania
107262,"PS Financial, Inc. (NASDAQGM:PSFI)",USA,Savings Bank/Thrift/Mutual,Illinois
113514,"PSB Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Louisiana
102384,PSB Holdings Corporation,USA,Savings Bank/Thrift/Mutual,Wisconsin
1001909,"Public Service Bank, A Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,New Jersey
4049312,"Pulaski Bancorp, Inc. (NASDAQGM:PLSK)",USA,Savings Bank/Thrift/Mutual,Kentucky
1001849,"Pulaski Bank, National Association",USA,Savings Bank/Thrift/Mutual,Kentucky
1001818,Pulaski Savings Bank (MHC),USA,Savings Bank/Thrift/Mutual,Kentucky
101960,"Pulse Bancorp, Inc. (NASDAQGM:PULS)",USA,Savings Bank/Thrift/Mutual,New Jersey
102269,PVF Capital Corp.,USA,Savings Bank/Thrift/Mutual,Ohio
102528,"QCF Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Kentucky
4156723,"Quaint Oak Bancorp, Inc. (OTCQB:QNTO)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102383,"Quaker City Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
1000790,Quarry City Savings & Loan Association (OTCPK:QRRY),USA,Savings Bank/Thrift/Mutual,Wisconsin
101504,Quincy Co-operative Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
102046,Quincy Savings Bank (NASDAQGM:QUIN),USA,Savings Bank/Thrift/Mutual,Massachusetts
113999,"Quitman Bancorp, Inc. (NASDAQGM:QTMB)",USA,Savings Bank/Thrift/Mutual,Georgia
4239174,"Radius Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101963,Railroad Financial Corp. (NYSEAM:RF),USA,Savings Bank/Thrift/Mutual,North Carolina
101970,Railroadmen's Federal S&L Assn. of Indianapolis (NASDAQGM:RRMN),USA,Savings Bank/Thrift/Mutual,Indiana
4088142,Rainier Pacific Financial Group Inc. (OTCEM:RPFG),USA,Savings Bank/Thrift/Mutual,Washington
4081430,"Randolph Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
1007989,"Rantoul First Bank, SB",USA,Savings Bank/Thrift/Mutual,Illinois
1020720,"Raritan Bancorp, Inc. (NASDAQGM:RARB)",USA,Savings Bank/Thrift/Mutual,New Jersey
101965,RCSB Financial Inc. (NASDAQGM:RCSB),USA,Savings Bank/Thrift/Mutual,New York
102370,RedFed Bancorp Inc. (NASDAQGM:REDF),USA,Savings Bank/Thrift/Mutual,California
102144,Regency Bancshares Inc. (NASDAQGM:RBSI),USA,Savings Bank/Thrift/Mutual,Georgia
101967,"Regional Federal Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Louisiana
101506,Reisterstown Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
102170,Reliable Financial Corporation,USA,Savings Bank/Thrift/Mutual,Michigan
102396,"Reliance Bancorp, Inc. (NASDAQGM:RELY)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102641,Reliance Bancshares Inc. (NASDAQGM:RELI),USA,Savings Bank/Thrift/Mutual,Missouri
102547,Reliance Financial Inc,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101972,"Republic Capital Group, Inc. (NASDAQGM:RSLA)",USA,Savings Bank/Thrift/Mutual,Louisiana
4005833,Resolution Trust Corporation,USA,Savings Bank/Thrift/Mutual,District of Columbia
4004031,"RFS Bancorp, Inc. (NASDAQGM:RFED)",USA,Savings Bank/Thrift/Mutual,New York
