Entity.ID,Entity.Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
100404,"Pinnacle Banc Group, Inc. (NASDAQGM:PINN)",USA,Bank,Illinois
112076,"Pinnacle Bancshares, Inc. (OTCPK:PCLB)",USA,Bank,Alabama
4114349,Pinnacle Bank (OTCQB:PBNK),USA,Bank,Nebraska
4085123,Pinnacle Bank of Oregon (Beaverton),USA,Bank,Oregon
1032865,Pinnacle Bankshares Corporation (OTCQX:PPBN),USA,Bank,Virginia
4055925,"Pinnacle Financial Partners, Inc. (NYSE:PNFP)",USA,Bank,Tennessee
100407,"Pinnacle Financial Services, Inc. (NASDAQGM:PNFI)",USA,Bank,Washington
100881,Pioneer American Holding Company Corp. (NASDAQGM:PAHC),USA,Bank,New York
1024076,Pioneer Bancorporation,USA,Bank,Wisconsin
100926,"Pioneer Bancshares, Incorporated (NASDAQGM:PSHR)",USA,Bank,Texas
1023981,"Pioneer Bankcorp, Inc. (OTCPK:PBKC)",USA,Bank,Illinois
1017971,"Pioneer Bankshares, Inc. (OTCPK:PNBI)",USA,Bank,Virginia
4074440,Placer Sierra Bancshares,USA,Bank,California
4204429,Plains Acquisition Corporation (OTCPK:PLQC),USA,Bank,Texas
1021923,PlainsCapital Corporation,USA,Bank,Texas
1027661,Planters Corporation,USA,Bank,Mississippi
4223843,Plaza Bancorp (OTCPK:PLZZ),USA,Bank,California
4114116,Plaza Bank,USA,Bank,California
4120472,Plaza Bank (OTCPK:PZBW),USA,Bank,California
4074251,Plumas Bancorp (NASDAQCM:PLBC),USA,Bank,California
100840,Plumas Bank,USA,Bank,California
4054978,Plymouth Financial Corporation,USA,Bank,Michigan
100898,PNB Financial Group (NASDAQGM:PNBF),USA,Bank,California
1024304,Pointe Financial Corp. (NASDAQGM:PNTE),USA,Bank,Michigan
5220574,"Ponce Financial Group, Inc. (NASDAQGM:PDLB)",USA,Bank,New York
100812,PonceBank,USA,Bank,New York
1021417,"Pontiac Bancorp, Inc. (OTCPK:PONT)",USA,Bank,Illinois
100165,"Popular, Inc. (NASDAQGS:BPOP)",USA,Bank,Puerto Rico
100899,Post Oak Bank (NASDAQGM:POAK),USA,Bank,Texas
1024331,"Potomac Bancshares, Inc. (OTCPK:PTBS)",USA,Bank,South Carolina
1983033,Potomac Bank of Virginia,USA,Bank,Virginia
1023519,Preferred Bank (NASDAQGS:PFBC),USA,Bank,California
4288476,"Premara Financial, Inc.",USA,Bank,Minnesota
1974093,"Premier Bancorp, Inc.",USA,Bank,Louisiana
100408,"Premier Bancorp, Inc. (NASDAQGM:PRBC)",USA,Bank,Illinois
100850,"Premier Bancshares, Inc.",USA,Bank,Virginia
100398,Premier Bankshares Corporation (NASDAQGM:PBKC),USA,Bank,Virginia
4094992,Premier Commercial Bancorp (OTCPK:PCBP),USA,Bank,California
4086040,Premier Commercial Bancorp (OTCPK:PRCB),USA,Bank,Oregon
4066046,"Premier Commercial Bank, National Association",USA,Bank,California
1023078,Premier Community Bankshares Inc. (NASDAQGM:PREM),USA,Bank,Virginia
101237,"Premier Financial Bancorp, Inc.",USA,Bank,Kentucky
102284,Premier Financial Corp.,USA,Bank,Ohio
100410,"Premier Financial Services, Inc. (NASDAQGM:PREM)",USA,Bank,Tennessee
100508,"Premier National Bancorp, Inc. (NYSEAM:PNB)",USA,Bank,New York
4056512,Premier Service Bank,USA,Bank,California
4066629,Premier Valley Bank,USA,Bank,California
4054224,Premierwest Bancorp (NASDAQCM:PRWT),USA,Bank,Oregon
4112586,Presidio Bank,USA,Bank,California
100851,Prestige Financial Corp. (NASDAQGM:PRFN),USA,Bank,Massachusetts
4566218,Primary Bank (OTCPK:PRMY),USA,Bank,New Hampshire
101955,"Prime Bancorp, Inc. (NASDAQGM:PBNK)",USA,Bank,Pennsylvania
1018957,"Prime Bancshares, Inc. (NASDAQGM:PBTX)",USA,Bank,Texas
1022731,Prime Bank (OTCPK:PMHV),USA,Bank,Michigan
4270362,Prime Meridian Holding Company (OTCQX:PMHG),USA,Bank,Florida
4066101,Prime Pacific Financial Services,USA,Bank,Washington
4099517,Primis Financial Corp. (NASDAQGM:FRST),USA,Bank,Virginia
4046973,Princess Anne Bank,USA,Bank,Virginia
4144109,"Princeton Bancorp, Inc. (NASDAQGS:BPRN)",USA,Bank,New Jersey
100504,"Princeton National Bancorp, Inc. (OTCEM:PNBC)",USA,Bank,Illinois
1974197,Prineville Bancorp. (OTCPK:PNVL),USA,Bank,Oregon
4635043,"Private Bancorp of America, Inc. (OTCQX:PBAM)",USA,Bank,California
4094520,Private Bank of California,USA,Bank,California
1023170,"PrivateBancorp, Inc.",USA,Bank,Illinois
4149628,"Pro Financial Holdings, Inc.",USA,Bank,Ohio
4135770,ProAmérica Bank,USA,Bank,California
100510,"Professional Bancorp, Inc. (NYSEAM:MDB)",USA,Bank,California
4055861,Professional Business Bank,USA,Bank,California
4437577,Professional Holding Corp.,USA,Bank,Florida
4058283,Project Hawks Merger Sub LLC,USA,Bank,North Carolina
100169,Promistar Financial Corp. (NASDAQGM:PRFC),USA,Bank,Pennsylvania
1018962,"Prosperity Bancshares, Inc. (NYSE:PB)",USA,Bank,Texas
100399,Provident Bankshares Corporation,USA,Bank,Maryland
101633,"Provident Community Bancshares, Inc.",USA,Bank,Virginia
100409,"Provident Financial Group, Inc. (NASDAQGM:PFGI)",USA,Bank,Ohio
4025391,"PSB Bancorp, Inc.",USA,Bank,Pennsylvania
4087714,"PSB Group, Inc.",USA,Bank,Michigan
1027834,PSB Holding Corp.,USA,Bank,Pennsylvania
1024699,"PSB Holdings, Inc. (OTCQX:PSBQ)",USA,Bank,Kansas
100411,Puget Sound Bancorp,USA,Bank,Washington
4625308,"Puget Sound Bancorp, Inc.",USA,Bank,Washington
4098250,Puget Sound Bank,USA,Bank,Washington
4044240,Pulaski Financial Corp.,USA,Bank,Missouri
100412,Putnam Trust Company of Greenwich,USA,Bank,Connecticut
1016790,QCB Bancorp,USA,Bank,California
1024092,"QCR Holdings, Inc. (NASDAQGM:QCRH)",USA,Bank,Illinois
100642,QNB Corp. (OTCQX:QNBC),USA,Bank,Pennsylvania
1027858,R&G Financial Corporation (OTCPK:RGF),USA,Bank,Puerto Rico
100421,Ramapo Financial Corp. (NASDAQGM:RMPO),USA,Bank,New Jersey
1007909,Rancho Bank,USA,Bank,California
1032558,Rancho Bernardo Community Bank (NASDAQGM:RBCB.E),USA,Bank,California
1006428,Rancho Vista National Bank,USA,Bank,California
1005565,Randolph Bank & Trust Company,USA,Bank,North Carolina
1027392,Ravenswood Financial Corporation,USA,Bank,Illinois
4141556,"RBAZ Bancorp, Inc.",USA,Bank,Arizona
4265262,RBB Bancorp (NASDAQGS:RBB),USA,Bank,California
100174,RBC Bancorporation (USA),USA,Bank,North Carolina
1032857,"RBC, Inc.",USA,Bank,Ohio
1016732,RCB Corporation,USA,Bank,Oklahoma
4236103,RCB Financial Corporation,USA,Bank,Oklahoma
4042464,Red Oak Bank (NASDAQGM:ROBK),USA,Bank,North Carolina
4049020,"Red River Bancshares, Inc. (NASDAQGS:RRBI)",USA,Bank,North Dakota
4161597,Redwood Capital Bancorp (OTCQX:RWCB),USA,Bank,California
4092972,Redwood Capital Bank,USA,Bank,California
100417,Redwood Empire Bancorp,USA,Bank,California
102556,"Redwood Financial, Inc. (OTCPK:REDW)",USA,Bank,Minnesota
1031106,"Regal Bancorp, Inc. (OTCPK:RGBM)",USA,Bank,Georgia
100815,Regency Bancorp (NASDAQGM:REFN),USA,Bank,California
4057729,"Regent Bancorp, Inc.",USA,Bank,Florida
100415,Regent Bancshares Corp. (NASDAQGM:RBNK),USA,Bank,Pennsylvania
4065076,"Regional Bankshares, Inc. (OTCPK:RGBC)",USA,Bank,Virginia
4093845,Regions Financial Corporation,USA,Bank,Alabama
100233,Regions Financial Corporation (NYSE:RF),USA,Bank,Alabama
4050724,Reliance Bancshares Inc. (OTCPK:RLBS),USA,Bank,Missouri
4050643,Reliance Bank,USA,Bank,Missouri
4206855,"Reliant Bancorp, Inc. (NASDAQGM:RBNC)",USA,Bank,Tennessee
4099497,Reliant Bank,USA,Bank,Tennessee
100541,Renasant Corporation (NYSE:RNST),USA,Bank,Mississippi
100414,Republic Bancorp Inc. (NASDAQGM:RBNC),USA,Bank,Ohio
1018438,"Republic Bancorp, Inc. (NASDAQGS:RBCA.A)",USA,Bank,Kentucky
100786,Republic Bancshares Inc. (NASDAQGM:REPB),USA,Bank,Texas
4072548,"Republic Bancshares of Texas, Inc.",USA,Bank,Texas
100133,Republic Bank (NASDAQGM:ARBC),USA,Bank,Pennsylvania
1018009,Republic Banking Corporation of Florida (NASDAQGM:RBCF),USA,Bank,Florida
100298,"Republic First Bancorp, Inc. (OTCEM:FRBK.Q)",USA,Bank,Pennsylvania
100422,Republic New York Corporation (NYSE:RNB),USA,Bank,New York
101211,Republic Security Financial Corporation,USA,Bank,Florida
100900,Resource Bank,USA,Bank,Virginia
4025550,Resource Bankshares Corp. (NASDAQGM:RBKV),USA,Bank,Virginia
4156097,Revere Bank,USA,Bank,Maryland
4049348,RHBT Financial Corporation,USA,Bank,South Carolina
100014,RHNB Corporation (NASDAQGM:RHNB),USA,Bank,Virginia
4041599,"Richmond Mutual Bancorporation, Inc. (NASDAQCM:RMBI)",USA,Bank,Virginia
4157258,"Ridgestone Financial Services, Inc.",USA,Bank,Wisconsin
1024787,"Ridgestone Financial Services, Inc.",USA,Bank,Wisconsin
100420,Riggs National Corporation (NASDAQGM:RIGS),USA,Bank,District of Columbia
1023251,Rising Sun Bancorp,USA,Bank,Maryland
102502,River Bank America,USA,Bank,New York
4091655,"River City Bank (Mechanicsville, VA) (NASDAQGM:RCBK)",USA,Bank,Virginia
1007215,River City Bank (OTCPK:RCBC),USA,Bank,California
4335073,River Financial Corporation (OTCPK:RVRF),USA,Bank,Alabama
1027792,River Valley Bancorp,USA,Bank,Indiana
5052715,River Valley Community Bancorp (OTCPK:RVCB),USA,Bank,California
4142245,River Valley Community Bank,USA,Bank,California
4215281,RiverBank Holding Company (OTCPK:RBNK),USA,Bank,Georgia
4087654,Rivergreen Bank,USA,Bank,North Carolina
1022260,"Riverside Bancshares, Inc. (OTCPK:RSBK)",USA,Bank,California
100423,Riverside National Bank (NASDAQGM:RNRC),USA,Bank,California
1013331,Riverview Bank,USA,Bank,Pennsylvania
4224328,Riverview Financial Corporation,USA,Bank,Pennsylvania
1024554,"Riverway Holdings, Incorporated",USA,Bank,Illinois
4074204,"Rivoli Bancorp, Inc.",USA,Bank,Tennessee
1032555,Rivoli Bank & Trust Company,USA,Bank,Tennessee
100419,Rock Financial Corporation,USA,Bank,Michigan
1024997,Rock Hill Bank & Trust,USA,Bank,South Carolina
1023011,Rockingham Heritage Bank,USA,Bank,Virginia
4047440,"Rockport National Bancorp, Inc. (OTCPK:RPOR)",USA,Bank,Massachusetts
1027766,"Rowan Bancorp, Inc.",USA,Bank,North Carolina
100416,"Royal Bancshares of Pennsylvania, Inc. (NASDAQGM:RBPA.A)",USA,Bank,Pennsylvania
4089453,"Royal Palm Bancorp, Inc.",USA,Bank,Florida
4051114,Rumson-Fair Haven Bank & Trust Co.,USA,Bank,New Jersey
100445,"S&T Bancorp, Inc. (NASDAQGS:STBA)",USA,Bank,Pennsylvania
1007244,Sacramento Commercial Bank,USA,Bank,California
1981051,Saehan Bancorp,USA,Bank,California
100901,Safety Fund Corporation (NASDAQGM:SFCO),USA,Bank,Massachusetts
1015294,Safra National Bank of New York,USA,Bank,New York
4055561,Salem Community Bankshares Inc. (NASDAQGM:SCMY),USA,Bank,Virginia
4017897,"Salisbury Bancorp, Inc. (NASDAQGM:SAL)",USA,Bank,New York
100644,Salisbury Bank and Trust Company,USA,Bank,New York
1006548,San Benito Bank,USA,Bank,California
1012505,San Diego Community Bank,USA,Bank,California
4072844,San Diego Rgnl Off Br,USA,Bank,California
4088391,San Diego Trust Bank,USA,Bank,California
100160,San Francisco Company,USA,Bank,California
4136809,San Joaquin Bancorp,USA,Bank,California
1005286,San Joaquin Bank,USA,Bank,California
100651,"Sandy Spring Bancorp, Inc. (NASDAQGM:SASR)",USA,Bank,Maryland
1984043,Santa Clara Valley Bank NA (OTCPK:SCVE),USA,Bank,California
1006626,"Santa Fe National Bank (Norwalk, CA)",USA,Bank,New Mexico
4121509,Santa Lucia Bancorp,USA,Bank,California
1016068,Santa Lucia Bank,USA,Bank,California
100437,Santa Monica Bank,USA,Bank,California
4055610,Santander BanCorp,USA,Bank,Puerto Rico
102000,"Santander Holdings USA, Inc.",USA,Bank,Massachusetts
1023724,Sarasota Bancorporation Inc.,USA,Bank,Florida
100650,Saratoga Bancorp (NASDAQGM:SRTB),USA,Bank,California
4100094,"Savi Financial Corporation, Inc.",USA,Bank,California
101021,"SB Financial Group, Inc. (NASDAQCM:SBFG)",USA,Bank,Ohio
4015338,SB One Bancorp (NASDAQGM:SBB),USA,Bank,New Jersey
1019851,SBC Financial Corporation,USA,Bank,Virginia
4100578,"SBT Bancorp, Inc.",USA,Bank,California
1027426,SBT Corp.,USA,Bank,Vermont
100428,SC Bancorp (NYSEAM:SCK),USA,Bank,California
4056879,"Schaumburg Bank & Trust Company, National Association",USA,Bank,Illinois
1006422,Scottdale Bank & Trust Company,USA,Bank,Pennsylvania
1982032,"Scottish Bank, National Association",USA,Bank,Pennsylvania
4048392,Scripps Financial Corporation (NYSEAM:SLJ),USA,Bank,California
100429,SDNB Financial Corp.,USA,Bank,California
100425,Seacoast Banking Corporation of Florida (NASDAQGS:SBCF),USA,Bank,Florida
4560422,Seacoast Commerce Banc Holdings (OTCPK:SCBH),USA,Bank,New Hampshire
4089129,Seacoast Commerce Bank,USA,Bank,New Hampshire
4074178,"Seasons Bancshares, Inc.",USA,Bank,Georgia
100653,Seaway Financial Corporation (OTCPK:SWYF),USA,Bank,New York
100430,Second Bancorp Inc. (NASDAQGM:SECD),USA,Bank,Ohio
1005157,Second National Bank of Masontown,USA,Bank,Pennsylvania
101203,Seconn Holding Company,USA,Bank,Connecticut
101022,Security Banc Corporation (NASDAQGM:STYB),USA,Bank,Tennessee
100071,"Security Bancorp, Inc.",USA,Bank,Michigan
112024,"Security Bancorp, Inc. (OTCPK:SCYT)",USA,Bank,Tennessee
1024365,Security Bank Corp. (OTCPK:SBKC.Q),USA,Bank,Georgia
1014554,Security Bank Corporation (NASDAQGM:SBCM),USA,Bank,Georgia
4103913,Security Bank of California,USA,Bank,California
4087643,Security Bank of Gwinnett County,USA,Bank,Georgia
4210015,Security Business Bancorp,USA,Bank,California
4074382,Security Business Bank of San Diego,USA,Bank,California
4218967,Security California Bancorp,USA,Bank,California
100288,Security Capital Bancorp. (NASDAQGM:SCBC),USA,Bank,North Carolina
1018532,Security Capital Corporation,USA,Bank,New Mexico
1031054,Security Federal Corporation (OTCPK:SFDL),USA,Bank,South Carolina
1021939,Security Financial Corp.,USA,Bank,Indiana
4073188,Security First Bank,USA,Bank,Nebraska
1011576,Security National Bank & Trust Company of NJ,USA,Bank,New Jersey
1020987,Security National Corporation (OTCPK:SNLC),USA,Bank,Utah
100075,Security Pacific Corporation (NYSE:SPC),USA,Bank,California
4087734,"Select Bancorp, Inc. (NASDAQGM:SLCT)",USA,Bank,North Carolina
4053548,Select Bank & Trust Company,USA,Bank,North Carolina
4154245,Semoran Financial Corporation,USA,Bank,Florida
1007086,Sequoia National Bank (NASDAQGM:SQNB),USA,Bank,California
4087238,Service 1st Bancorp (NASDAQGM:SVCF),USA,Bank,California
4051728,Service 1st Bank,USA,Bank,California
4188426,"ServisFirst Bancshares, Inc. (NYSE:SFBS)",USA,Bank,Alabama
1018303,"Sevier County Bancshares, Inc. (OTCPK:SVRH)",USA,Bank,Tennessee
100439,Shawmut National Corporation (NYSE:SNC),USA,Bank,Connecticut
1025166,Shenandoah National Bank,USA,Bank,Virginia
1027751,"Shore Bancshares, Inc. (NASDAQGS:SHBI)",USA,Bank,Maryland
1030048,Shore Community Bank (OTCPK:SHRC),USA,Bank,New Jersey
4014775,Shore Financial Corporation,USA,Bank,Virginia
100435,Shoreline Financial Corporation (NASDAQGM:SLFC),USA,Bank,Michigan
1024927,Shrewsbury Bancorp (OTCPK:SHRW),USA,Bank,New Jersey
4064269,Sierra Bancorp (NASDAQGS:BSRR),USA,Bank,California
4137399,Sierra Vista Bank (OTCPK:SVBA),USA,Bank,California
100448,SierraWest Bancorp (NASDAQGM:SWBS),USA,Bank,California
101783,Signal Corporation (NASDAQGM:SGNL),USA,Bank,Tennessee
1019382,Signal Financial Corp.,USA,Bank,Maryland
4066630,Signature Bank (OTCEM:SBNY),USA,Bank,New York
4101318,Signature Bank of Georgia,USA,Bank,Georgia
100426,Signet Banking Corp. (NYSE:SBK),USA,Bank,Virginia
4053335,Silver Falls Bank (OTCPK:SVFL),USA,Bank,Oregon
4054730,Silver State Bancorp (OTCPK:SSBX.Q),USA,Bank,Nevada
4093135,Silvergate Capital Corporation (OTCEM:SICP.Q),USA,Bank,California
100431,Simmons First National Corporation (NASDAQGS:SFNC),USA,Bank,Arkansas
1024563,Simsbury Bank & Trust Company,USA,Bank,Connecticut
4073036,"Siuslaw Financial Group, Inc.",USA,Bank,Oregon
1022617,Six Rivers Bank,USA,Bank,California
100434,SJNB Financial Corp. (NASDAQGM:SJNB),USA,Bank,California
4140666,"Skagit Bancorp, Inc.",USA,Bank,Washington
1006885,Skagit Bank,USA,Bank,Washington
1011062,Sky Bank,USA,Bank,Ohio
100545,"Sky Financial Group, Inc.",USA,Bank,Ohio
4048257,Skylands Financial Corp. (NASDAQGM:SKCB),USA,Bank,New Jersey
4686138,"Skyline Bankshares, Inc. (OTCQX:SLBK)",USA,Bank,Virginia
100884,Slade's Ferry Bancorp (NASDAQGM:SFBC),USA,Bank,Massachusetts
100977,Slippery Rock Financial Corporation,USA,Bank,Pennsylvania
1019813,"SmartFinancial, Inc.",USA,Bank,Tennessee
4254612,"SmartFinancial, Inc. (NYSE:SMBK)",USA,Bank,Tennessee
100654,"Smithtown Bancorp, Inc.",USA,Bank,New York
1024838,"SNB Bancshares, Inc.",USA,Bank,Georgia
4158723,SoCal Bancorporation,USA,Bank,California
100441,Society Corporation,USA,Bank,Ohio
4121659,"Solera National Bancorp, Inc. (OTCPK:SLRK)",USA,Bank,Colorado
1020700,Solvay Bank Corp. (OTCPK:SOBS),USA,Bank,New York
100073,"Somerset Bancorp, Inc",USA,Bank,New Jersey
4064249,Somerset Hills Bancorp,USA,Bank,New Jersey
4054647,Somerset Trust Holding Company (OTCQX:SOME),USA,Bank,Pennsylvania
4057411,Sonoma Valley Bancorp (OTCPK:SBNK),USA,Bank,California
100783,Sonoma Valley Bank,USA,Bank,California
4114655,"Sonoran Bank, NA",USA,Bank,Arizona
4056172,"Sortis Holdings, Inc. (OTCEM:SOHI)",USA,Bank,Oregon
4171974,"Sound Financial Bancorp, Inc. (NASDAQCM:SFBC)",USA,Bank,Washington
4183586,"South Atlantic Bancshares, Inc. (OTCQX:SABK)",USA,Bank,South Carolina
1007197,"South Bay Bank, NA",USA,Bank,California
100070,South Carolina National Corporation,USA,Bank,South Carolina
1023189,South Florida Bank Holding Corporation,USA,Bank,Florida
1018220,South Florida Banking Corp.,USA,Bank,Florida
1023897,"South Plains Financial, Inc. (NASDAQGS:SPFI)",USA,Bank,Texas
4040392,"South Valley Bancorp, Inc.",USA,Bank,Oregon
1016758,South Valley Bancorp.,USA,Bank,California
4047639,Southcoast Financial Corporation,USA,Bank,South Carolina
1032793,"SouthCrest Financial Group, Inc. (OTCPK:SCSG)",USA,Bank,Georgia
4149831,"SouthEast Bancshares, Inc.",USA,Bank,Georgia
4073733,SouthEast Bank,USA,Bank,Tennessee
1027617,Southeast Banking Corp. (OTCPK:STBP.Q),USA,Bank,Florida
101216,Southeastern Bank Financial Corporation,USA,Bank,Georgia
1018077,Southeastern Banking Corporation (OTCPK:SEBC),USA,Bank,Georgia
1017933,"Southern BancShares (N.C.), Inc. (OTCPK:SBNC)",USA,Bank,North Carolina
1027397,Southern Bankshares Inc.,USA,Bank,Alabama
1007920,"Southern Commerce Bank, National Association",USA,Bank,Florida
4074460,Southern Community Bancshares Inc. (OTCPK:SNCB.Q),USA,Bank,North Carolina
107378,"Southern Community Bancshares, Inc.",USA,Bank,Georgia
1026270,Southern Community Bank and Trust,USA,Bank,North Carolina
4072468,Southern Community Financial Corporation,USA,Bank,North Carolina
4065587,"Southern Connecticut Bancorp, Inc.",USA,Bank,Connecticut
1022978,Southern Crescent Financial Corp (OTCPK:SCFC),USA,Bank,Georgia
101213,Southern Financial Bancorp Inc. (NASDAQGM:SFFB),USA,Bank,Virginia
1020589,Southern Financial Corporation (OTCPK:SFCO),USA,Bank,Mississippi
4049367,"Southern First Bancshares, Inc. (NASDAQGM:SFST)",USA,Bank,South Carolina
4017266,"Southern Heritage Bancorp, Inc.",USA,Bank,Georgia
4050680,Southern Heritage Bank,USA,Bank,Georgia
100655,"Southern Jersey Bancorp of Delaware, Inc. (NASDAQGM:SOJB)",USA,Bank,Delaware
100656,"Southern Michigan Bancorp, Inc. (OTCPK:SOMC)",USA,Bank,Michigan
102420,"Southern Missouri Bancorp, Inc. (NASDAQGM:SMBC)",USA,Bank,Missouri
4235306,"Southern States Bancshares, Inc.",USA,Bank,Alabama
4051730,Southland Business Bank (OTCPK:SLBB),USA,Bank,California
4682762,"SouthPoint Bancshares, Inc. (OTCQX:SOUB)",USA,Bank,Tennessee
4098223,SouthShore Community Bank,USA,Bank,Florida
100555,Southside Bancshares Corp. (NASDAQGM:SBCO),USA,Bank,Texas
1021743,"Southside Bancshares, Inc. (NYSE:SBSI)",USA,Bank,Texas
1019950,SouthState Bank Corporation (NYSE:SSB),USA,Bank,South Carolina
100442,SouthTrust Corp. (NASDAQGM:SOTR),USA,Bank,Alabama
100076,Southwest Bancorp,USA,Bank,Oklahoma
100577,"Southwest Bancorp, Inc.",USA,Bank,Oklahoma
100763,"Southwest Banks, Inc. (NASDAQGM:SWBA)",USA,Bank,Georgia
4087402,Southwest Community Bancorp,USA,Bank,California
1974007,Southwest Community Bank,USA,Bank,California
1018056,Southwest Georgia Financial Corporation,USA,Bank,Georgia
100458,Southwest National Corporation,USA,Bank,Pennsylvania
1019877,"Southwest Virginia Bankshares, Inc.",USA,Bank,Virginia
1027623,Sovran Financial Corporation,USA,Bank,Virginia
100657,Sparks State Bank,USA,Bank,Nevada
4101292,"Square 1 Financial, Inc. (NASDAQGM:SQBK)",USA,Bank,North Carolina
4104904,SSNB Inc (OTCPK:SDGB),USA,Bank,North Carolina
1032775,St. Joseph Capital Corp. (NASDAQGM:SJOE),USA,Bank,Indiana
1023293,Stamford Bank Corporation,USA,Bank,Connecticut
1021767,"Standard Bancshares, Inc.",USA,Bank,Illinois
100451,Star Banc Corporation,USA,Bank,Ohio
1020578,"STAR Financial Group, Inc. (OTCEM:SFIG.A)",USA,Bank,Indiana
100446,"State Bancorp, Inc.",USA,Bank,New York
100658,State Bank,USA,Bank,Michigan
4093195,State Bank Corp. (OTCPK:SBAZ),USA,Bank,Arizona
4249236,State Bank Financial Corporation,USA,Bank,Georgia
1012642,State Bank of Caledonia,USA,Bank,Wisconsin
108473,"State Capital Bancorp, Inc.",USA,Bank,Mississippi
100514,State Financial Services Corp. (NASDAQGM:SFSW),USA,Bank,Wisconsin
100447,State Street Corporation (NYSE:STT),USA,Bank,Massachusetts
1027651,Statewide Bancorp,USA,Bank,California
1020221,Steele Bancorp Inc. (OTCPK:STLE),USA,Bank,Texas
4222469,"Stellar Bancorp, Inc. (NYSE:STEL)",USA,Bank,Texas
4149803,Stellar Business Bank (NASDAQGM:SLRB),USA,Bank,California
1032007,StellarOne Corporation,USA,Bank,Virginia
4040590,Sterling Bancorp,USA,Bank,New York
100450,Sterling Bancorp (NYSE:STL),USA,Bank,New York
100517,"Sterling Bancshares, Inc.",USA,Bank,Texas
1023043,Sterling Bank,USA,Bank,Texas
4156476,"Sterling Banks, Inc.",USA,Bank,Texas
101432,Sterling Financial Corporation,USA,Bank,Washington
100659,Sterling Financial Corporation,USA,Bank,Washington
100507,Sterling West Bancorp (NASDAQGM:SWBC),USA,Bank,California
4055699,SterlingSouth Bank & Trust Company (NASDAQGM:SSBT),USA,Bank,North Carolina
1022901,Steuben Trust Corporation (OTCPK:SBHO),USA,Bank,New York
1032760,Stewardship Financial Corporation (NASDAQGM:SSFN),USA,Bank,New Jersey
100548,"Stock Yards Bancorp, Inc. (NASDAQGS:SYBT)",USA,Bank,Kentucky
4101234,Stonegate Bank,USA,Bank,Florida
7879259,"Studio Financial Holdings, Inc. (OTCPK:STBK)",USA,Bank,California
4073840,"Sturgis Bancorp, Inc. (OTCQX:STBI)",USA,Bank,Michigan
100573,Suburban Bancshares Inc. (NASDAQGM:SBNK),USA,Bank,Maryland
100427,"Suburban Bankshares, Inc.",USA,Bank,Virginia
1026266,Suburban Community Bank (NASDAQGM:SBUP),USA,Bank,Pennsylvania
1020399,"Success Bancshares, Inc. (NASDAQGM:SXNB)",USA,Bank,Illinois
100453,Suffolk Bancorp (NYSE:SCNB),USA,Bank,New York
100456,Sumitomo Bank of California,USA,Bank,California
100436,SummCorp. (NASDAQGM:SMCR),USA,Bank,Indiana
100472,Summit Bancorp,USA,Bank,New Jersey
100823,Summit Bancorp (NASDAQGM:SBCP),USA,Bank,Tennessee
100454,Summit Bancorporation (NASDAQGM:SUBN),USA,Bank,Texas
100602,"Summit Bancshares, Inc. (NASDAQGM:SBIT)",USA,Bank,Texas
100871,"Summit Bancshares, Inc. (OTCPK:SMAL)",USA,Bank,Minnesota
100808,Summit Bank Corp. (NASDAQGM:SBGA),USA,Bank,Georgia
4092971,"Summit Bank Group, Inc. (OTCPK:SBKO)",USA,Bank,Oregon
1014203,Summit Community Bank,USA,Bank,West Virginia
1024933,"Summit Community Bank, Inc.",USA,Bank,West Virginia
100878,Summit Financial Corp. (NASDAQCM:SUMM),USA,Bank,West Virginia
1021909,"Summit Financial Group, Inc.",USA,Bank,West Virginia
100455,Summit Holding Corporation,USA,Bank,Mississippi
100119,Summit National Bank,USA,Bank,South Carolina
1991012,Summit State Bank (NASDAQGM:SSBI),USA,Bank,California
4096227,Sumner Bank & Trust,USA,Bank,Tennessee
1974130,Sun American Bancorp,USA,Bank,Florida
100547,Sun Bancorp Inc. (NASDAQGM:SUBI),USA,Bank,New Jersey
109099,"Sun Bancorp, Inc.",USA,Bank,New Jersey
4054334,Sun Bancshares Inc. (OTCPK:SNBA),USA,Bank,California
1032830,Sun Community Bancorp Limited,USA,Bank,California
4045485,"SunCoast Bancorp, Inc.",USA,Bank,Florida
4163729,Suncrest Bank,USA,Bank,California
100443,Sunrise Bancorp (NASDAQGM:SRBC),USA,Bank,Georgia
4271855,"Sunshine Financial, Inc.",USA,Bank,Indiana
100449,"SunTrust Banks, Inc.",USA,Bank,Georgia
4097439,Sunwest Bank,USA,Bank,California
1011086,Surety Bank,USA,Bank,Florida
100846,Surety Capital Corporation,USA,Bank,Texas
4087494,Surrey Bancorp,USA,Bank,North Carolina
100743,"Susquehanna Bancshares East, Inc. (NASDAQGM:ATTS)",USA,Bank,Pennsylvania
100457,"Susquehanna Bancshares, Inc. (NASDAQGM:SUSQ)",USA,Bank,Pennsylvania
1023714,"Susquehanna Community Financial, Inc.",USA,Bank,Pennsylvania
4064580,Susser Banc Holdings Corporation,USA,Bank,Texas
4100187,Sutter Community Bank,USA,Bank,California
1018524,SVB & T Corporation (OTCQX:SVBT),USA,Bank,Indiana
1974151,"SVB Financial Services, Inc.",USA,Bank,New Jersey
1012456,Sycamore National Bank,USA,Bank,Ohio
100440,Synovus Financial Corp.,USA,Bank,Georgia
4104906,Syringa Bancorp,USA,Bank,Idaho
